song_id,title,artist_id,artist_name,tempo,key,mode,year,energy,danceability,loudness
TRBBQMY128F9320AF7,See The Big Man Cry,ARUVPZF1187FB4880D,Charlie Louvin,130.231,6,1,1972,0.0,0.0,-13.816
TRBBQPP128F92EE611,Three Little Birds,ARAZCWP129462A97F1,Bob Marley & The Wailers,148.684,4,0,2007,0.0,0.0,-8.959
TRBBQHG12903CB5AD2,My Last Date (With You),ARDY3451187B9A0226,Skeeter Davis,102.117,0,1,1988,0.0,0.0,-12.439
TRBBQYU128F4269447,Anna Bolena (1997 Digital Remaster): Alcun potria ascoltarti,ARK7ZPW1187B99C170,Maria Callas/Gianni Raimondi/Gabriella Carturan/Plinio Clabassi/Nicola Rossi-Lemeni/Coro del Teatro alla Scala_ Milano/Noberto Mola/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni,111.643,2,0,2018,0.0,0.0,-14.447
TRBBQGV12903CB5CD3,Only Human,ARPDVPJ1187B9ADBE9,Usher Featuring The Nu Beginning,118.099,5,0,2004,0.0,0.0,-11.215
TRBBQFV128F4252EFF,Adrift,ARC8CQZ1187B98DECA,Jack Johnson,241.818,0,1,2008,0.0,0.0,-15.967
TRBBQJZ128F92C5AF2,Fools Like You,ARD842G1187B997376,Blue Rodeo,126.1,7,1,1992,0.0,0.0,-6.033
TRBBQVL128F93421CA,Sunday Cream,ARXFY0N11C8A423D05,Juan Farcik,124.969,9,1,1965,0.0,0.0,-8.16
TRBBYFJ128F42A22D4,Jingle Bells,ARZVTZN1187FB579D4,Jim Reeves,95.264,0,1,1963,0.0,0.0,-13.323
TRBBYST12903CE82DB,Keys To The Whip (Straight Pimpin' Mix),AR0S0EO1187FB490BE,Disco D feat. Lola Damone & Helluva,152.34,6,1,2012,0.0,0.0,-7.765
TRBBYOI128F4256732,Out Of This World,ARQ76LG1187B9ACD84,Black Flag,207.238,10,0,1985,0.0,0.0,-13.77
TRBBYDT128F14805B4,You Can't Hurry Love (Live),AR9W3X91187FB3994C,Phil Collins,206.941,11,0,1990,0.0,0.0,-9.79
TRBBYWM128F9324A8B,Hey Little Girl (1949),ARA8O8L1187B9AD61D,Professor Longhair,113.445,2,1,1964,0.0,0.0,-10.333
TRBBYQM128F1468524,Petite Fleur (Instrumental) (1996 Digital Remaster),ARHCZHQ12086C11407,Henri Rene And His Orchestra,112.911,3,1,2012,0.0,0.0,-16.797
TRBBYGX12903CEF0BC,This Side Of Paradise,ARXJSHW1187B9A2A52,Nestor Torres,195.995,7,1,2001,0.0,0.0,-8.034
TRBBYYL128F4236EBC,I Changed My Mind (DJ Spinna Remix),AR0JPOG1187FB37383,Lyrics Born,98.927,11,1,2005,0.0,0.0,-3.528
TRBBYKP128F92D60F0,Howells Delight,ARODOO01187FB44F4A,The Baltimore Consort,123.784,7,1,1991,0.0,0.0,-17.271
TRBBPYO128F426DF2A,I'll Meet You By The River (Southern Convention Songs Version),ARBB58Y1187B9B621B,Bill & Gloria Gaither,42.797,1,1,2006,0.0,0.0,-12.098
TRBBPPB128F14AB242,No Soy Uno Más,ARWX7AO1187B9B91AA,Jose Luis Perales,136.478,6,0,2008,0.0,0.0,-6.025
TRBBPGU12903CF7C25,Firewater,ARZIKR01187B98DF08,Joe Grushecky,136.326,0,1,1958,0.0,0.0,-5.747
TRBBPPQ128F426C3D5,Overture/Blue Tahitian Moon,AR1PCLK1187FB5BBFF,Angelo Badalamenti / Keira Knightley,123.797,1,0,1957,0.0,0.0,-10.462
TRBBPSX128F93332EE,Cancion De Amor Eterno,ARLAWDD1187FB48367,Carlos Vives,132.358,9,0,2000,0.0,0.0,-17.548
TRBBPXP128F148511C,Loving By Heart,ARKFYS91187B98E58F,Jeff And Sheri Easter,119.983,11,1,1954,0.0,0.0,-4.881
TRBBPGL128F933E34C,Ernestine,ARMHR011187B9A62B5,Joe Bataan,87.467,10,1,2005,0.0,0.0,-11.574
TRBBCXH128E0790ACB,Leroy Bown,AR8WHEJ1187B98CDCA,Dee Clark,148.341,7,1,2009,0.0,0.0,-12.995
TRBBCOM128F92F1208,Foolish Little Girl,ARALP6I1187B989E27,The Shirelles,116.764,5,1,1963,0.0,0.0,-11.49
TRBBCFY128F9301C63,Breaking Of Day (Album Version),ARFCOGY1187FB454B4,The Winans,106.515,10,1,2005,0.0,0.0,-10.961
TRBBCCM128F932D71A,Yi Ba Xiang Shui Yin,ARXGWZP11F4C83C075,Leon Lai,86.005,9,0,1964,0.0,0.0,-4.824
TRBBCJH128F930C970,U Don't Have To Call,ARTZMXB1187B990A55,Streetwize,101.311,10,0,2002,0.0,0.0,-7.819
TRBBCVJ128F425BE2C,A Veces Vuelvo,ARAI2ZO1187B9A0536,Catupecu Machu,126.992,1,1,2004,0.0,0.0,-4.768
TRBBCUA128E078FA50,Inaudible Melodies,ARC8CQZ1187B98DECA,Jack Johnson,147.602,11,0,2000,0.0,0.0,-15.218
TRBBCBT12903CB0497,Heartless,ARSCJQW1187B9B3523,Hoods,60.308,6,1,2021,0.0,0.0,-4.507
TRBBCPJ12903CC529A,Get Up (Diplo Mix),ARC39PE1187B9B2C01,Bingo Players,128.013,1,1,1984,0.0,0.0,-5.788
TRBBCZA128F146587F,Isle Of Inishmore - Part 1 (Air),AR1DR0E1187FB48F61,Kathy Mattea,79.091,9,1,2002,0.0,0.0,-14.479
TRBBTLA128F4226907,Désolé Pour La Poussière,ARW3V6T1187B9ACAC4,Miossec,89.013,2,1,2004,0.0,0.0,-7.254
TRBBTJG12903CD5B47,Distant Cousin,ARKAUWC122988EDAD8,George Schuller,103.022,7,1,2013,0.0,0.0,-13.132
TRBBTQB128F92FAB03,Rotate,AR60ZZX1187FB52E29,Capone-N-Noreaga feat. Busta Rhymes and Ron Browz,201.494,0,1,2009,0.0,0.0,-3.163
TRBBTSI128E0790E7B,Got To Tell The People,AR5TQ1T1187FB59492,Cornell Campbell,141.257,11,1,1997,0.0,0.0,-15.726
TRBBTDV128F934F6B1,If I'M Dreaming just Let Me Dream,ARGKD4W1187B990E04,Brenda Lee,124.291,8,1,1980,0.0,0.0,-11.761
TRBBTOM128F42309C2,Love,ARXGVSB11F4C842CF3,Opals,155.611,5,1,2018,0.0,0.0,-9.271
TRBBTFO128EF345397,The Hills Of Old Wyomin',ARHK7A51187FB411D8,Roy Rogers,100.451,0,1,1987,0.0,0.0,-18.421
TRBBTUV128F933D382,Gigantor,ARFONKU11F4C8431CC,Dickies,70.183,2,1,2021,0.0,0.0,-10.223
TRBBTUD128F42A10A3,Here And Beyond,AR1OBRC1187FB59AD4,Behemoth,114.929,6,0,2002,0.0,0.0,-4.46
TRBBTZW12903CE7495,Better Days (Album Version),ARVNGA71187FB3C107,Faith Hill,141.705,0,1,1998,0.0,0.0,-7.132
TRBBTJH128F1476BC7,Apoliome Re Giorgi (Feat. Etsi De),AR4CL6I11C8A4158B4,IMISKOUBRIA featuring Etsi De,100.003,10,0,1961,0.0,0.0,-5.717
TRBBLNE128F4256D3F,Subliminal ohne Naturgeraeusche,ARLMCCW1241B9CE7CB,Kurt Tepperwein,113.487,4,1,1984,0.0,0.0,-22.016
TRBBLGX128F92D46B8,Sarankégni,ARLV03V1187B9A33A9,Djelimady Tounkara,145.93,0,1,2005,0.0,0.0,-9.777
TRBBLTV12903CC3C00,Marcel,ARW45YR1187FB3DE95,Pierre Perret,111.682,10,0,1994,0.0,0.0,-10.416
TRBBLUO12903CEDBD2,A Talk With Dad,ARC95UW1187B9B9A62,Speech,73.11,1,0,2003,0.0,0.0,-22.033
TRBBLNS12903CE5265,Eurydice! ombre chère!,AR4B1LP1187FB55C83,Juan Diego Flórez / Orquesta Sinfónica de Madrid / Jesús López-Cobos,36.624,7,1,1977,0.0,0.0,-21.523
TRBBLYZ128F4269606,Whip Fight,AR71A931187B99CDD9,Harry Gregson-Williams,145.971,10,0,2003,0.0,0.0,-14.798
TRBBLTE128F42558EF,Safety Net (Album Version),ARU2I2B1187FB472E8,Moros Eros,90.291,2,0,2007,0.0,0.0,-5.879
TRBBLFA12903CDC496,I'll Be Yours,ARKBTPV1187FB38A79,Faron Young,74.894,2,1,1994,0.0,0.0,-13.601
TRBBLCU128F423C5DA,Prayer For The Dying (Live In Paris),ARAIABB1187B9AC6E2,Seal,133.193,5,1,2005,0.0,0.0,-6.373
TRBBLOQ128F930C9DE,Isle of St. Helena,AR82GTS1187FB5662F,Mary Black & General Humbert,99.237,7,1,1984,0.0,0.0,-10.273
TRBBLBI128F92EEF0F,Another Last Shot (Album Version),ARBQ5TQ1187B992B8A,Vivian,145.021,7,1,2018,0.0,0.0,-5.08
TRBBLDK128F93443C0,Hunted,ARG51IA1187B9B143A,Scott Glasgow,16.258,1,1,2021,0.0,0.0,-26.765
TRBBLXX128F92C3D8C,Turandot (2008 Digital Remaster)_ Act III - Scene I: Nessum dorma!,ARK7ZPW1187B99C170,Maria Callas/Eugenio Fernandi/Elisabeth Schwarzkopf/Giuseppe Nessi/Nicola Zaccaria/Mario Borriello/Renato Ercolani/Piero de Palma/Giulio Mauri/Elisabetta Fusco/Pinuccia Perotti/Coro del Teatro alla Scala_ Milano/Orchestra del Teatro alla Scala_ Milano/Tul,109.721,2,1,2001,0.0,0.0,-13.963
TRBBLAN128F93183E6,Hello Hello,ARUP7CF1187FB40EEB,Abrar - Ul - Haq,89.077,11,1,1987,0.0,0.0,-11.362
TRBBLUS128F4276631,C'Etait Bien,AR7Y8LR1187B991B6F,Jean Corti,163.567,0,1,2001,0.0,0.0,-11.765
TRBBNKD128F92F251E,New War,ARQUFQK11F4C83C0D8,4 Skins,82.98,2,0,2020,0.0,0.0,-8.214
TRBBNRP128F92EDD9D,Caroline (LP Version),ARDE52X1187FB438CD,Billy Pilgrim,137.296,2,1,1995,0.0,0.0,-7.152
TRBBNTP128F92D934C,It's A Secret,AR07VS41187FB37944,Mungo Jerry,88.58,7,1,1995,0.0,0.0,-9.984
TRBBNNS128F931C83D,C'est pas ma faute,ARMW52H1187B98C835,Betika_ Daouda,179.999,7,0,1970,0.0,0.0,-10.224
TRBBNML12903CBD2B3,God Gave Me You (Single/LP Version),ARG09R51187FB4D5C2,Bryan White,151.528,8,1,1999,0.0,0.0,-7.92
TRBBNGV128F147EAFC,Felicidade,ARDZJ6H1187FB387F2,Moraes Moreira,128.544,2,1,2022,0.0,0.0,-11.906
TRBBNCR128F930B340,Prayer Walk,ARPTOWL11F50C47FB8,Kris Gruen,105.217,10,1,1983,0.0,0.0,-10.777
TRBBNPX12903CA5375,Only Just Begun,ARJPZSG1187FB3E985,John Holt,171.597,0,1,2002,0.0,0.0,-8.839
TRBBNIV12903CD4755,I Never Did No Hitler,ARMZ4PD1187B9ACBCD,20/20,119.446,0,1,1989,0.0,0.0,-8.168
TRBBNCE128F4295D5E,Some Kind of Record,ARJ2PGP119B866993D,Rockit,103.015,11,0,1965,0.0,0.0,-6.898
TRBBNHZ128F423E599,Forever,ARD5K161187B9AC784,Orbital,87.982,9,0,1994,0.0,0.0,-13.27
TRBBNDS12903CBF924,Dead End Sign,ARLPXQE1187B99066C,Bonita,104.035,11,1,1969,0.0,0.0,-7.29
TRBBIPG128F92FA94D,La Otra,ARXB7B21187B98BEF0,Marisela,134.192,1,1,2019,0.0,0.0,-9.467
TRBBIYI128F92E13CC,Gotta Cut Out,ARRWDU31187B9B5656,Jimmy McCracklin,101.241,2,0,2002,0.0,0.0,-8.441
TRBBIBE128F4226E29,Kill Your Darlings,AR5ZVJ91187B99083A,Soulwax,111.223,0,0,1996,0.0,0.0,-8.146
TRBBISD12903CF8B3E,Feeling,AR23MLO119B8668CDA,Jaco & Mixxmaster,136.981,1,1,2008,0.0,0.0,-5.639
TRBBICL128F42ADFD3,Here I Am,ARP7ILI1187B9AE9F7,Phantom Planet,105.902,6,1,2004,0.0,0.0,-9.628
TRBBILK128F14A2FD6,The Coloness Of The Chain,ARCZ20M1187FB49687,Tony Joe White,139.905,2,1,1993,0.0,0.0,-17.816
TRBBILZ12903CB422C,This Very Moment,ARKCYJV1187FB392E9,Set Your Goals,131.639,8,1,2006,0.0,0.0,-6.754
TRBBIHP128F92E40CA,Be my Lover,ARYSHL01187B9AAEC7,Hysterie,131.986,11,0,2002,0.0,0.0,-7.224
TRBBIGE128F1491C45,The Trial_ Were You Scared? [The Lost Interview Tapes - Volume Two] (LP Version),ARUGU0E1187B9B30F6,The Doors,66.155,0,0,2005,0.0,0.0,-27.685
TRBBIJM12903C9AB35,Blue [Da Ba Dee] [Gabry Ponte vs. HiFi Blueprint Remix],AR6JVK31187FB58FE3,Eiffel 65,130.039,6,1,1961,0.0,0.0,-5.286
TRBBIYX128F1497FF2,"Rinaldo : Act 1 ""Cor ingrato_ ti rammembri"" [Rinaldo]",AR3AIEI1187B992D8D,Marilyn Horne,47.97,10,0,1997,0.0,0.0,-23.593
TRBGBWK128F4292BDC,A Movie Of A Placid Lake On A Moonless Night in September,ARIFK6X1187B9ADA44,Will Ackerman,92.331,1,0,1992,0.0,0.0,-18.891
TRBGBTM12903CA6613,Será cuando regreses,ARNDFTA125FEF32B22,Noemí,88.304,0,1,2012,0.0,0.0,-10.984
TRBGBBC128F4281E56,So Say I,ARQMTJR1187FB42BB5,Mr Brown,140.252,11,1,1953,0.0,0.0,-6.024
TRBGBDZ12903CA0B18,Siempre,ARUZLOS1269FCD4EF1,Reptil,120.0,0,1,2015,0.0,0.0,-7.009
TRBGBEE12903CBD301,One Thing,ARATH401187B98A7DE,YZ,89.995,9,1,2012,0.0,0.0,-12.836
TRBGBUY128F422B413,Attic Room,ARRJNTE1187FB44E12,Casiotone For The Painfully Alone,99.077,7,1,2003,0.0,0.0,-7.549
TRBGBLG128F9333AA0,124 Stomp,ARY8UIR1187B999BFB,Azukx,123.003,5,1,2019,0.0,0.0,-11.933
TRBGBIZ12903CB26BA,Electric Phase / Hot 'n' Ready / Pack It Up 'n' Go / Cherry / Out In The Street / Let It Roll / Too Hot To Handle,AROATPL1187FB48E12,UFO,134.531,2,1,1998,0.0,0.0,-14.402
TRBGBYN128F421991F,Te Vas Angel Mio,AR51YM81187B9B536C,Michael Salgado,154.164,7,1,1976,0.0,0.0,-7.031
TRBGBSQ128F93673BD,Many Weapons Many Men,ARMJTYS1257509DE8D,Criminal Class USA is Hush Hush Revolution,146.93,3,1,2007,0.0,0.0,-4.861
TRBGBIK128F4294A67,Denk,ARB0WNP1187B9AC4AB,Samy Deluxe,164.041,1,0,2004,0.0,0.0,-5.129
TRBGBGH128F14A23E5,Sometimes,AR3NPVS1187FB5108F,Les Rythmes Digitales feat. Nik Kershaw,123.829,2,1,1999,0.0,0.0,-4.249
TRBGBLR128F4298AA9,You Can Make It (Album Version),ARP0VU91187B9AE375,Douglas Miller,105.958,0,1,1989,0.0,0.0,-10.476
TRBGBQC12903CD7B4F,The Story Of An Artist,AR6CLFP1187B9ACB94,Daniel Johnston,106.927,0,1,1982,0.0,0.0,-12.162
TRBGBDH12903CE9EA8,Big Trouble Upstairs,ARPVRUC1187FB4F1DE,Pitch Black,118.926,2,1,2010,0.0,0.0,-12.195
TRBGBGO128F4264203,Talk Of The Town,ARMH10M1187FB4184F,Firehouse,119.423,1,1,1992,0.0,0.0,-7.352
TRBGGYE128F42B63AB,See What Tomorrow Brings,ARWV0Q11187FB4CDCE,Arc Angels,125.787,8,1,1992,0.0,0.0,-10.118
TRBGGOT128F932DC65,18 De Noviembre,ARJTAZU1187B990051,Maracaibo 15,181.002,2,1,1957,0.0,0.0,-8.002
TRBGGTE128F424ECBC,One More Time (Kennedy Center Homecoming Version),AR1IY711187B9B0B50,The Katinas,80.945,0,0,1999,0.0,0.0,-10.599
TRBGGOS128F9307FC5,The Second One,ARKVD621187B9B95FC,Remy Shand,177.963,10,0,2002,0.0,0.0,-6.188
TRBGGLA128F149C2EB,The Urban Gospel,AR7AA2D1187B98B415,Shade Sheist / N.U.N.E. / King Arthur,89.912,11,0,1980,0.0,0.0,-7.673
TRBGGRU12903CAAA2D,He Don't Care (He's Stoned),ARA6QLT1187FB4CB89,Dan Hicks,72.357,0,1,1956,0.0,0.0,-32.535
TRBGGFE128E0785AC0,Coral Fang (Album Version),ARN2ZKL1187FB3972B,The Distillers,95.075,9,0,2003,0.0,0.0,-3.698
TRBGGWQ128F42A88CF,Rich Girl,ARN0DMU1187FB5B63A,Daryl Hall & John Oates,178.825,10,1,1976,0.0,0.0,-5.745
TRBGGRK128F422CA7F,Laakista humppa,ARWRS4D1187FB3FCD4,Elakelaiset,116.338,9,0,1995,0.0,0.0,-2.421
TRBGGBF128F425E4D1,Rumour (Abstract Hip Hop Mix),AR7IYVY1187B9A2648,bel canto,106.936,7,1,1996,0.0,0.0,-17.795
TRBGGUL128F42ADE30,Ela Edo Kardia Mou,ARKEZNY1187B9B7F6C,Irini Merkouri,155.979,3,0,1973,0.0,0.0,-6.252
TRBGMOG128F92D75BD,Kicking And Screaming,AROBHK51187B9AD82B,Funeral For A Friend,134.009,2,1,2008,0.0,0.0,-3.862
TRBGMJB128F92E5936,Toda Mi Vida,ARQHLIO1187B98AA6A,Jay Pérez,201.21,7,1,1995,0.0,0.0,-6.645
TRBGMMC12903CEFD3C,Lift Jesus Up,AREWQSE1187B9AEC6C,The Jackson Southernaires,103.916,6,1,1979,0.0,0.0,-8.922
TRBGMUA128F92E9A1C,Slow And Low,ARX9YIP1187B98A656,RUN-DMC,163.881,6,0,1985,0.0,0.0,-7.663
TRBGMAW128F4231326,Terraplane Blues,ARGMCPU1241B9C4C34,Scott Ainslie,103.829,2,1,1960,0.0,0.0,-11.703
TRBGMIX128F9303ED6,All Or Nothing  (Wonderful World Album Version),AR1S5O61187B9898AC,Chris Eaton,100.811,7,1,1968,0.0,0.0,-12.178
TRBGMJD128F4266852,La Rosa,AR6IJJ41187B98C872,Bobby Pulido,196.681,9,1,1996,0.0,0.0,-8.429
TRBGMHU128EF356CB8,The Harbour,ARQ3VBJ1187FB3FE55,Dario Marianelli,126.615,5,1,2007,0.0,0.0,-22.074
TRBGMWQ12903CC23CD,Life's Blood,ARV1ALU1187FB4D77E,Eighteen Visions,109.44,6,1,1997,0.0,0.0,-6.076
TRBGMAZ12903CC3707,L'idole des femmes,ARW45YR1187FB3DE95,Pierre Perret,112.032,2,1,1994,0.0,0.0,-8.649
TRBGMKO128F933A55B,Dio Nisia,ARYXBCS1250940B844,Giorgos Sabanis,116.024,2,1,2001,0.0,0.0,-9.305
TRBGMZJ128F4264AA6,The Way Of Love (West Coast Diaries Vol. 1 Album Version),ARUUXNF1187B98FB36,Charlie Peacock,114.216,11,0,1978,0.0,0.0,-10.459
TRBGMJF128F425E8EA,End Of The Beginning,ARRBF3M1187FB4D59F,30 Seconds To Mars,98.507,10,0,2002,0.0,0.0,-5.64
TRBGMNM128F932D140,Jubilation T. Cornpone,AR4R84C1187FB3EC16,Shelly Manne,125.693,0,1,2022,0.0,0.0,-16.39
TRBGMXY128F92FC2B2,Black Connect 3,ARXGASQ1187FB3C727,Camp Lo,111.81,10,0,2009,0.0,0.0,-10.481
TRBGMWD12903D0F674,Lookin' for My Baby,AR7AOEJ1187FB3D279,Little Milton,110.3,10,0,1994,0.0,0.0,-11.798
TRBGEIB128F930403D,Gheera Away,ARZ507V1187FB4425E,Ragheb Alama,94.709,9,0,1969,0.0,0.0,-5.05
TRBGEGX128EF344507,Little Is Much When God Is In It (South African Homecoming Album Version),AREAEX91187B98DC01,Gaither Vocal Band,103.979,7,1,1958,0.0,0.0,-15.926
TRBGEGB128F9345BD0,Come On Back Home,AR2O3B51187B98CD94,Cece Winans,95.997,0,0,1998,0.0,0.0,-8.19
TRBGEHK12903CEEFC0,Sannyasin,ARZENOX1187B98A645,John Mayer,121.915,7,0,1976,0.0,0.0,-16.739
TRBGEGG12903CDD71F,Earth Born,AR6AGJV1187FB504BA,Kitaro,81.623,4,0,1983,0.0,0.0,-30.712
TRBGEZL12903CCC7E2,Dance of the Blue Devils,ARI0AB01187B9B7D94,Les Brown,95.073,10,0,2020,0.0,0.0,-17.087
TRBGEIP12903CE8853,E. Warren,ARTKOGW1241B9CD42B,DJ Omega,155.01,10,0,2016,0.0,0.0,-10.873
TRBGELM128F424EDA2,Life's Railway To Heaven,ARA7YDA1187B9A5776,PATSY CLINE & WILLIE NELSON,98.988,2,1,1991,0.0,0.0,-6.939
TRBGEAZ12903CE8885,Booty Bounce,ARZVZRN1241B9C4B14,Mister Ries featuring Six Foe,149.988,0,1,2012,0.0,0.0,-13.87
TRBGERR12903CB8EE9,Shining,ARW8K3V1187B9A4A14,Swans Of Avon,109.994,2,1,1964,0.0,0.0,-5.996
TRBGEZA128F4286D23,Hello Space Boy,AR1OBRC1187FB59AD4,Behemoth,156.758,5,1,2000,0.0,0.0,-4.159
TRBGELF128E07915B8,My Harlem Lullaby (Album Version),ARS2W231187B99EDEC,Mase,133.827,6,0,2001,0.0,0.0,-6.428
TRBGEUJ128F42B06B8,I Wish I Was A Punk Rocker (With Flowers In My Hair),ARY80281187FB3E380,Sandi Thom,121.982,11,0,2006,0.0,0.0,-4.163
TRBGACK12903CD5CF5,Ma vie n'est pas la tienne (album),ARF1NWV1187FB39A97,Najoua Belyzel,112.965,6,0,2009,0.0,0.0,-7.881
TRBGASN128F427BF8F,I'm Glad,AR7C6G11187B9B4C1E,Jennifer Lopez,93.95,5,0,2002,0.0,0.0,-5.229
TRBGADW128F427E133,Judge Harsh Blues (Tk. 1),ARN7OQ21187FB5A6B3,Furry Lewis,123.111,6,0,1987,0.0,0.0,-15.39
TRBGADY128F148435D,Carolyn & Barnabas,ARPNJUD122BCFCB9B4,Dark Shadows,158.389,1,1,1997,0.0,0.0,-22.356
TRBGAUG128F428378E,Singing  Bowls_Saxophone & Voice,ARGAWJY11F50C50904,Jane Winther,76.009,2,0,2003,0.0,0.0,-21.207
TRBGAUU128F93382E0,Chanson Populaire,ARWNJYQ1187FB56F25,Vincent Baguian,88.24,9,1,1958,0.0,0.0,-8.131
TRBGAVN128F424142C,"Theme From ""Come September"" (LP Version)",ARD0FN11187B9B25CD,Bobby Darin,108.462,0,1,2003,0.0,0.0,-15.437
TRBGAXJ12903CB10B1,One Love,ARSRCI71187FB59188,David Rose & His Orchestra,84.688,10,1,2004,0.0,0.0,-16.877
TRBGAWQ128F9305F25,Famous One,ARYXOV81187B99831D,Seventh Day Slumber,118.62,5,1,2009,0.0,0.0,-5.742
TRBGRAN128F9339A1B,Creep Live Version,ARS0W831187B9AF0B7,Maximilian Hecker,70.784,7,1,2021,0.0,0.0,-13.527
TRBGRIM128F424E1D3,Tre sonetti di Petrarca: III. I' vidi in terra angelici costumi - sonnet 156,AROKPWU11F50C48F1B,Dennis O'Neill,66.807,8,1,1981,0.0,0.0,-27.905
TRBGRKJ128F4261513,Too Far From The Tree,ARJWDVS11F4C8456F1,Angela Lashley,97.79,2,1,1995,0.0,0.0,-14.85
TRBGRWH128F92E3551,Need,AR7MNIX1187B9A2A68,Tyrone Wells,159.9,8,0,2005,0.0,0.0,-7.162
TRBGRFB128F145DA2E,It Takes A Village (To Raise A Nut) (Live),ARDNS031187B9924F0,Tim Wilson,92.755,9,1,2017,0.0,0.0,-8.073
TRBGRXO128F4282115,Collide,ARXBOZ01187FB38261,Howie Day,180.073,10,1,2003,0.0,0.0,-12.316
TRBGRGT12903CC5019,11th Street,ARV2X851187FB41A78,Open Hand,156.581,10,1,2000,0.0,0.0,-4.842
TRBGRLS12903CD13B4,Nostalgia,ARYAOUL12454A3789B,Emilio Tuero,140.354,0,0,1953,0.0,0.0,-14.079
TRBGRIP128F147FCA6,Everyday,AR9W3X91187FB3994C,Phil Collins,94.705,3,1,1993,0.0,0.0,-9.808
TRBGRNH12903CF9685,Baby's Got A Habit,ARS6HDE1187B99CA29,Joe Lynn Turner,122.414,7,1,1983,0.0,0.0,-6.545
TRBGRAL128F42480F9,Dance Of Romance,ARVVLMQ11F4C8456E4,Knack,110.462,2,1,1981,0.0,0.0,-7.742
TRBGRQE128F9353A29,The Climb/Paranoia,AR82DJK1187B991107,The Pharcyde,161.853,0,0,2004,0.0,0.0,-5.178
TRBGRSI128F92C9D4E,Amour noir N 7,ARKJKVO1187FB49D0A,Michèle Bernard,64.958,1,0,2008,0.0,0.0,-14.293
TRBGRGB128F4289283,Over The River,AR9RTS51187B996CC8,Bitty McLean,127.601,0,1,1995,0.0,0.0,-10.172
TRBGRVF12903C9F806,Stop!,ARSHZBZ1187B98A445,Joe Bonamassa,85.401,4,0,2009,0.0,0.0,-9.159
TRBGFLG128F1465AFD,Shout For Joy  (Celtic Psalms Album Version),ARJWK3M1187B98D679,Eden's Bridge,90.121,2,1,1989,0.0,0.0,-13.316
TRBGFOD128F423F43E,Best In LA,AR8IEZO1187B99055E,Marc Shaiman,69.919,5,0,2008,0.0,0.0,-25.359
TRBGFXJ12903CAC91E,Min Xechnas (Forse),ARBKMHZ11F4C843491,Dakis,137.289,4,1,2014,0.0,0.0,-10.836
TRBGFXC12903D01967,Locked Away,ARKAL321187B9AD4BE,The Gathering,91.003,6,0,1995,0.0,0.0,-7.913
TRBGFAX128F4291A66,The Sound From There,ARZFR3S1187FB3D659,Norman Howard,53.354,1,1,1974,0.0,0.0,-21.69
TRBGFNK128F1495B8B,La Valse De La Cour (BOF Mayerling),AR25WM21187FB461B3,Francis Lai,63.991,7,1,1977,0.0,0.0,-10.976
TRBGFYI128F424742D,Here We Go Again,ARY0W1O1187FB5B8C0,H-Town,99.81,11,0,2019,0.0,0.0,-9.911
TRBGFAX128F4275F56,La Bruja Chafa,AR6IJJ41187B98C872,Bobby Pulido,179.318,2,1,1999,0.0,0.0,-9.039
TRBGFKJ12903CC575F,Splitting The Seconds,ARQZOCL1241B9C85AF,Nightswimmer,119.885,0,1,1979,0.0,0.0,-10.78
TRBGFJP12903CED260,Sing Me Softly of the Blues,ARWI6LR1187FB46E9F,Richard Galliano_ Jean-Charles Capon_ Gilles Perrin,103.69,9,1,1984,0.0,0.0,-19.34
TRBGFUW12903CA0E6B,Goin' To The River,AR1ABAO1187FB531E1,Alice Cooper,140.456,11,0,1982,0.0,0.0,-10.992
TRBGVOJ12903CDA92E,Yo Soy Abacua,AR8OA0X1187FB4FE50,Bobby Valentin,126.202,0,1,1970,0.0,0.0,-9.054
TRBGVWB12903CE31A6,The Darkness (Komor Kommando Mix),ARY02GH1187B99B223,Zombie Girl,120.103,11,0,2009,0.0,0.0,-7.479
TRBGVDI128F1495B59,Advice,ARX2R5A1187FB5B85B,Ann Nesby / Jamecia Bennett,110.058,6,1,1953,0.0,0.0,-2.871
TRBGVSE128EF3686B6,Let The Drummer Have Some,AR9A5TK1187B9AD07F,fIREHOSE,76.354,5,1,1989,0.0,0.0,-21.439
TRBGZUR128F92FD8ED,Take It For Granted,ARG4KW31187FB51B7C,Atomic Rooster,119.981,9,0,2005,0.0,0.0,-13.832
TRBGZRQ12903CFAAA4,Let Me Be the One,AR0X3JJ1187FB3A9A7,Hank Locklin,116.279,7,1,1995,0.0,0.0,-12.804
TRBGZQQ128EF354F69,Ladies And Thugs,AROTIMO1187FB532BF,DJ Quik,94.393,11,0,1980,0.0,0.0,-4.753
TRBGZKO128F92DB016,Zephyrus,ARI7DOB1187FB37AA4,Bloc Party,160.26,6,1,2008,0.0,0.0,-9.237
TRBGZRZ128F42668B2,Endless Winter,AR4R9BI1187FB44767,Earth,121.847,6,0,1969,0.0,0.0,-8.575
TRBGZED128F425DF76,Primal Forces,ARYUHNV1187FB482AF,Megadrums,72.677,0,1,2018,0.0,0.0,-25.521
TRBGZBM128F14928A3,Wichita Lineman (LP Version),ARTJ9GZ1187B9B46DE,Young-Holt Unlimited,98.072,2,0,1970,0.0,0.0,-12.77
